Time(UTC+01:00),Futures Trading Pair,Direction,Leverage,Order Type,Order Qty (Cont.),Filled Qty (Cont.),Order Qty (Crypto),Filled Qty (Crypto),Order Qty (Amount),Filled Qty (Amount),Order Price,Average Filled Price,Closing PNL,Trading Fee,Fee-payment Crypto,Status
2025-02-22 19:21:10,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.706,9.706,9.706e-05,9.706e-05,0.032,0,USDT,FINISHED
2025-02-22 19:21:12,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.709,9.709,9.709e-05,9.709e-05,0.0,0,USDT,FINISHED
2025-02-22 19:35:09,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.687,9.687,9.687e-05,9.687e-05,0.022,0,USDT,FINISHED
2025-02-22 19:35:10,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.687,9.687,9.687e-05,9.687e-05,0.0,0,USDT,FINISHED
2025-02-22 19:59:09,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.63,9.63,9.63e-05,9.63e-05,-0.057,0,USDT,FINISHED
2025-02-22 19:59:10,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.63,9.63,9.63e-05,9.63e-05,0.0,0,USDT,FINISHED
2025-02-22 20:23:08,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.65,9.65,9.65e-05,9.65e-05,-0.02,0,USDT,FINISHED
2025-02-22 20:23:10,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.65,9.65,9.65e-05,9.65e-05,0.0,0,USDT,FINISHED
2025-02-22 20:28:05,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.685,9.685,9.685e-05,9.685e-05,0.035,0,USDT,FINISHED
2025-02-22 20:28:07,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.685,9.685,9.685e-05,9.685e-05,0.0,0,USDT,FINISHED
2025-02-22 20:45:05,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.667,9.667,9.667e-05,9.667e-05,0.018,0,USDT,FINISHED
2025-02-22 20:45:07,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.667,9.667,9.667e-05,9.667e-05,0.0,0,USDT,FINISHED
2025-02-22 21:00:10,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.669,9.669,9.669e-05,9.669e-05,0.002,0,USDT,FINISHED
2025-02-22 21:00:12,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.664,9.664,9.664e-05,9.664e-05,0.0,0,USDT,FINISHED
2025-02-22 21:02:06,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.657,9.657,9.657e-05,9.657e-05,0.007,0,USDT,FINISHED
2025-02-22 21:02:08,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.657,9.657,9.657e-05,9.657e-05,0.0,0,USDT,FINISHED
2025-02-22 21:03:03,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.657,9.657,9.657e-05,9.657e-05,0.0,0,USDT,FINISHED
2025-02-22 21:03:04,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.657,9.657,9.657e-05,9.657e-05,0.0,0,USDT,FINISHED
2025-02-22 21:07:10,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.643,9.643,9.643e-05,9.643e-05,0.014,0,USDT,FINISHED
2025-02-22 21:07:12,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.645,9.645,9.645e-05,9.645e-05,0.0,0,USDT,FINISHED
2025-02-22 21:11:06,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.661,9.661,9.661e-05,9.661e-05,0.016,0,USDT,FINISHED
2025-02-22 21:11:08,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.658,9.658,9.658e-05,9.658e-05,0.0,0,USDT,FINISHED
2025-02-22 21:28:17,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.669,9.669,9.669e-05,9.669e-05,-0.011,0,USDT,FINISHED
2025-02-22 21:28:18,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.669,9.669,9.669e-05,9.669e-05,0.0,0,USDT,FINISHED
2025-02-22 21:31:04,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.669,9.669,9.669e-05,9.669e-05,0.0,0,USDT,FINISHED
2025-02-22 21:31:05,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.669,9.669,9.669e-05,9.669e-05,0.0,0,USDT,FINISHED
2025-02-22 21:48:03,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.659,9.659,9.659e-05,9.659e-05,0.01,0,USDT,FINISHED
2025-02-22 21:48:04,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.659,9.659,9.659e-05,9.659e-05,0.0,0,USDT,FINISHED
2025-02-22 22:01:13,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.675,9.675,9.675e-05,9.675e-05,0.016,0,USDT,FINISHED
2025-02-22 22:01:14,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.675,9.675,9.675e-05,9.675e-05,0.0,0,USDT,FINISHED
2025-02-22 22:27:02,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.753,9.753,9.753e-05,9.753e-05,-0.078,0,USDT,FINISHED
2025-02-22 22:27:03,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.753,9.753,9.753e-05,9.753e-05,0.0,0,USDT,FINISHED
2025-02-22 22:36:05,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.791,9.791,9.791e-05,9.791e-05,0.038,0,USDT,FINISHED
2025-02-22 22:36:06,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.794,9.794,9.794e-05,9.794e-05,0.0,0,USDT,FINISHED
2025-02-22 22:50:07,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.783,9.783,9.783e-05,9.783e-05,0.011,0,USDT,FINISHED
2025-02-22 22:50:08,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.783,9.783,9.783e-05,9.783e-05,0.0,0,USDT,FINISHED
2025-02-22 22:53:12,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.805,9.805,9.805e-05,9.805e-05,0.022,0,USDT,FINISHED
2025-02-22 22:53:13,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.806,9.806,9.806e-05,9.806e-05,0.0,0,USDT,FINISHED
2025-02-22 23:38:05,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.85,9.85,9.85e-05,9.85e-05,-0.044,0,USDT,FINISHED
2025-02-22 23:38:06,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.85,9.85,9.85e-05,9.85e-05,0.0,0,USDT,FINISHED
2025-02-23 00:13:06,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.786,9.786,9.786e-05,9.786e-05,-0.064,0,USDT,FINISHED
2025-02-23 00:13:07,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.786,9.786,9.786e-05,9.786e-05,0.0,0,USDT,FINISHED
2025-02-23 00:41:10,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.79,9.79,9.79e-05,9.79e-05,-0.004,0,USDT,FINISHED
2025-02-23 00:41:11,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.79,9.79,9.79e-05,9.79e-05,0.0,0,USDT,FINISHED
2025-02-23 00:53:09,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.8,9.8,9.8e-05,9.8e-05,0.01,0,USDT,FINISHED
2025-02-23 00:53:10,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.797,9.797,9.797e-05,9.797e-05,0.0,0,USDT,FINISHED
2025-02-23 01:09:14,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.774,9.774,9.774e-05,9.774e-05,0.023,0,USDT,FINISHED
2025-02-23 01:09:15,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.774,9.774,9.774e-05,9.774e-05,0.0,0,USDT,FINISHED
2025-02-23 01:17:10,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.786,9.786,9.786e-05,9.786e-05,0.012,0,USDT,FINISHED
2025-02-23 01:17:11,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.786,9.786,9.786e-05,9.786e-05,0.0,0,USDT,FINISHED
2025-02-23 01:53:12,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.747,9.747,9.747e-05,9.747e-05,0.039,0,USDT,FINISHED
2025-02-23 01:53:13,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.747,9.747,9.747e-05,9.747e-05,0.0,0,USDT,FINISHED
2025-02-23 02:00:09,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.789,9.789,9.789e-05,9.789e-05,0.042,0,USDT,FINISHED
2025-02-23 02:00:10,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.789,9.789,9.789e-05,9.789e-05,0.0,0,USDT,FINISHED
2025-02-23 02:09:07,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.741,9.741,9.741e-05,9.741e-05,0.048,0,USDT,FINISHED
2025-02-23 02:09:09,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.741,9.741,9.741e-05,9.741e-05,0.0,0,USDT,FINISHED
2025-02-23 02:25:16,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.749,9.749,9.749e-05,9.749e-05,0.008,0,USDT,FINISHED
2025-02-23 02:25:17,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.749,9.749,9.749e-05,9.749e-05,0.0,0,USDT,FINISHED
2025-02-23 02:40:10,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.74,9.74,9.74e-05,9.74e-05,0.009,0,USDT,FINISHED
2025-02-23 02:40:11,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.74,9.74,9.74e-05,9.74e-05,0.0,0,USDT,FINISHED
2025-02-23 02:49:03,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.761,9.761,9.761e-05,9.761e-05,0.021,0,USDT,FINISHED
2025-02-23 02:49:05,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.761,9.761,9.761e-05,9.761e-05,0.0,0,USDT,FINISHED
2025-02-23 03:00:10,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.72,9.72,9.72e-05,9.72e-05,0.041,0,USDT,FINISHED
2025-02-23 03:00:11,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.72,9.72,9.72e-05,9.72e-05,0.0,0,USDT,FINISHED
2025-02-23 03:14:04,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.715,9.715,9.715e-05,9.715e-05,-0.005,0,USDT,FINISHED
2025-02-23 03:14:05,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.715,9.715,9.715e-05,9.715e-05,0.0,0,USDT,FINISHED
2025-02-23 03:34:06,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.69,9.69,9.69e-05,9.69e-05,0.025,0,USDT,FINISHED
2025-02-23 03:34:07,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.69,9.69,9.69e-05,9.69e-05,0.0,0,USDT,FINISHED
2025-02-23 03:45:05,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.693,9.693,9.693e-05,9.693e-05,0.003,0,USDT,FINISHED
2025-02-23 03:45:07,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.693,9.693,9.693e-05,9.693e-05,0.0,0,USDT,FINISHED
2025-02-23 03:57:05,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.67,9.67,9.67e-05,9.67e-05,0.023,0,USDT,FINISHED
2025-02-23 03:57:07,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.67,9.67,9.67e-05,9.67e-05,0.0,0,USDT,FINISHED
2025-02-23 04:18:13,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.634,9.634,9.634e-05,9.634e-05,-0.036,0,USDT,FINISHED
2025-02-23 04:18:14,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.634,9.634,9.634e-05,9.634e-05,0.0,0,USDT,FINISHED
2025-02-23 04:40:05,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.651,9.651,9.651e-05,9.651e-05,-0.017,0,USDT,FINISHED
2025-02-23 04:40:06,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.651,9.651,9.651e-05,9.651e-05,0.0,0,USDT,FINISHED
2025-02-23 05:22:04,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.601,9.601,9.601e-05,9.601e-05,-0.05,0,USDT,FINISHED
2025-02-23 05:22:05,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.601,9.601,9.601e-05,9.601e-05,0.0,0,USDT,FINISHED
2025-02-23 05:35:02,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.575,9.575,9.575e-05,9.575e-05,0.026,0,USDT,FINISHED
2025-02-23 05:35:04,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.575,9.575,9.575e-05,9.575e-05,0.0,0,USDT,FINISHED
2025-02-23 05:44:09,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.584,9.584,9.584e-05,9.584e-05,0.009,0,USDT,FINISHED
2025-02-23 05:44:10,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.584,9.584,9.584e-05,9.584e-05,0.0,0,USDT,FINISHED
2025-02-23 06:02:08,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.564,9.564,9.564e-05,9.564e-05,0.02,0,USDT,FINISHED
2025-02-23 06:02:09,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.564,9.564,9.564e-05,9.564e-05,0.0,0,USDT,FINISHED
2025-02-23 06:07:13,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.571,9.571,9.571e-05,9.571e-05,0.007,0,USDT,FINISHED
2025-02-23 06:07:14,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.572,9.572,9.572e-05,9.572e-05,0.0,0,USDT,FINISHED
2025-02-23 06:20:08,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.539,9.539,9.539e-05,9.539e-05,0.033,0,USDT,FINISHED
2025-02-23 06:20:09,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.539,9.539,9.539e-05,9.539e-05,0.0,0,USDT,FINISHED
2025-02-23 06:23:07,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.574,9.574,9.574e-05,9.574e-05,0.035,0,USDT,FINISHED
2025-02-23 06:23:08,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.574,9.574,9.574e-05,9.574e-05,0.0,0,USDT,FINISHED
2025-02-23 06:54:11,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.582,9.582,9.582e-05,9.582e-05,-0.008,0,USDT,FINISHED
2025-02-23 06:54:13,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.582,9.582,9.582e-05,9.582e-05,0.0,0,USDT,FINISHED
2025-02-23 07:16:08,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.556,9.556,9.556e-05,9.556e-05,-0.026,0,USDT,FINISHED
2025-02-23 07:16:09,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.556,9.556,9.556e-05,9.556e-05,0.0,0,USDT,FINISHED
2025-02-23 07:34:05,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.571,9.571,9.571e-05,9.571e-05,-0.015,0,USDT,FINISHED
2025-02-23 07:34:07,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.571,9.571,9.571e-05,9.571e-05,0.0,0,USDT,FINISHED
2025-02-23 07:52:12,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.566,9.566,9.566e-05,9.566e-05,-0.005,0,USDT,FINISHED
2025-02-23 07:52:13,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.566,9.566,9.566e-05,9.566e-05,0.0,0,USDT,FINISHED
2025-02-23 08:06:13,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.565,9.565,9.565e-05,9.565e-05,0.001,0,USDT,FINISHED
2025-02-23 08:06:14,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.564,9.564,9.564e-05,9.564e-05,0.0,0,USDT,FINISHED
2025-02-23 08:20:04,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.601,9.601,9.601e-05,9.601e-05,0.037,0,USDT,FINISHED
2025-02-23 08:20:05,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.598,9.598,9.598e-05,9.598e-05,0.0,0,USDT,FINISHED
2025-02-23 08:57:15,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.699,9.699,9.699e-05,9.699e-05,-0.101,0,USDT,FINISHED
2025-02-23 08:57:17,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.699,9.699,9.699e-05,9.699e-05,0.0,0,USDT,FINISHED
2025-02-23 09:15:15,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.667,9.667,9.667e-05,9.667e-05,-0.032,0,USDT,FINISHED
2025-02-23 09:15:16,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.665,9.665,9.665e-05,9.665e-05,0.0,0,USDT,FINISHED
2025-02-23 09:26:04,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.637,9.637,9.637e-05,9.637e-05,0.028,0,USDT,FINISHED
2025-02-23 09:26:06,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.637,9.637,9.637e-05,9.637e-05,0.0,0,USDT,FINISHED
2025-02-23 09:35:06,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.649,9.649,9.649e-05,9.649e-05,0.012,0,USDT,FINISHED
2025-02-23 09:35:07,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.649,9.649,9.649e-05,9.649e-05,0.0,0,USDT,FINISHED
2025-02-23 09:51:04,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.656,9.656,9.656e-05,9.656e-05,-0.007,0,USDT,FINISHED
2025-02-23 09:51:05,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.656,9.656,9.656e-05,9.656e-05,0.0,0,USDT,FINISHED
2025-02-23 09:54:08,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.671,9.671,9.671e-05,9.671e-05,0.015,0,USDT,FINISHED
2025-02-23 09:54:10,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.671,9.671,9.671e-05,9.671e-05,0.0,0,USDT,FINISHED
2025-02-23 10:08:08,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.649,9.649,9.649e-05,9.649e-05,0.022,0,USDT,FINISHED
2025-02-23 10:08:10,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.649,9.649,9.649e-05,9.649e-05,0.0,0,USDT,FINISHED
2025-02-23 10:48:08,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.572,9.572,9.572e-05,9.572e-05,-0.077,0,USDT,FINISHED
2025-02-23 10:48:09,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.573,9.573,9.573e-05,9.573e-05,0.0,0,USDT,FINISHED
2025-02-23 11:01:05,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.557,9.557,9.557e-05,9.557e-05,0.016,0,USDT,FINISHED
2025-02-23 11:01:06,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.557,9.557,9.557e-05,9.557e-05,0.0,0,USDT,FINISHED
2025-02-23 11:13:05,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.566,9.566,9.566e-05,9.566e-05,0.009,0,USDT,FINISHED
2025-02-23 11:13:06,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.566,9.566,9.566e-05,9.566e-05,0.0,0,USDT,FINISHED
2025-02-23 11:29:02,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.548,9.548,9.548e-05,9.548e-05,0.018,0,USDT,FINISHED
2025-02-23 11:29:03,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.548,9.548,9.548e-05,9.548e-05,0.0,0,USDT,FINISHED
2025-02-23 11:49:13,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.532,9.532,9.532e-05,9.532e-05,-0.016,0,USDT,FINISHED
2025-02-23 11:49:15,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.532,9.532,9.532e-05,9.532e-05,0.0,0,USDT,FINISHED
2025-02-23 12:19:03,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.552,9.552,9.552e-05,9.552e-05,-0.02,0,USDT,FINISHED
2025-02-23 12:19:04,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.552,9.552,9.552e-05,9.552e-05,0.0,0,USDT,FINISHED
2025-02-23 12:20:05,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.558,9.558,9.558e-05,9.558e-05,0.006,0,USDT,FINISHED
2025-02-23 12:20:06,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.558,9.558,9.558e-05,9.558e-05,0.0,0,USDT,FINISHED
2025-02-23 12:22:05,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.544,9.544,9.544e-05,9.544e-05,0.014,0,USDT,FINISHED
2025-02-23 12:22:06,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.544,9.544,9.544e-05,9.544e-05,0.0,0,USDT,FINISHED
2025-02-23 12:36:10,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.534,9.534,9.534e-05,9.534e-05,-0.01,0,USDT,FINISHED
2025-02-23 12:36:11,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.534,9.534,9.534e-05,9.534e-05,0.0,0,USDT,FINISHED
2025-02-23 12:39:02,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.532,9.532,9.532e-05,9.532e-05,0.002,0,USDT,FINISHED
2025-02-23 12:39:03,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.532,9.532,9.532e-05,9.532e-05,0.0,0,USDT,FINISHED
2025-02-23 12:42:03,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.511,9.511,9.511e-05,9.511e-05,-0.021,0,USDT,FINISHED
2025-02-23 12:42:08,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.512,9.512,9.512e-05,9.512e-05,0.0,0,USDT,FINISHED
2025-02-23 12:43:05,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.526,9.526,9.526e-05,9.526e-05,-0.014,0,USDT,FINISHED
2025-02-23 12:43:07,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.526,9.526,9.526e-05,9.526e-05,0.0,0,USDT,FINISHED
2025-02-23 13:20:05,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.377,9.377,9.377e-05,9.377e-05,-0.149,0,USDT,FINISHED
2025-02-23 13:33:08,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.362,9.362,9.362e-05,9.362e-05,0.0,0,USDT,FINISHED
2025-02-23 13:33:23,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.366,9.366,9.366e-05,9.366e-05,-0.004,0,USDT,FINISHED
2025-02-23 13:49:08,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.381,9.381,9.381e-05,9.381e-05,0.0,0,USDT,FINISHED
2025-02-23 13:51:03,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.373,9.373,9.373e-05,9.373e-05,0.008,0,USDT,FINISHED
2025-02-23 13:51:04,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.37,9.37,9.37e-05,9.37e-05,0.0,0,USDT,FINISHED
2025-02-23 14:01:05,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.383,9.383,9.383e-05,9.383e-05,0.013,0,USDT,FINISHED
2025-02-23 14:01:07,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.383,9.383,9.383e-05,9.383e-05,0.0,0,USDT,FINISHED
2025-02-23 14:03:25,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.416,9.416,9.416e-05,9.416e-05,-0.033,0,USDT,FINISHED
2025-02-23 14:17:07,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.471,9.471,9.471e-05,9.471e-05,0.0,0,USDT,FINISHED
2025-02-23 14:30:04,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.403,9.403,9.403e-05,9.403e-05,0.068,0,USDT,FINISHED
2025-02-23 14:30:06,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.404,9.404,9.404e-05,9.404e-05,0.0,0,USDT,FINISHED
2025-02-23 14:30:10,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.403,9.403,9.403e-05,9.403e-05,-0.001,0,USDT,FINISHED
2025-02-23 14:43:06,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.433,9.433,9.433e-05,9.433e-05,0.0,0,USDT,FINISHED
2025-02-23 15:25:05,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.541,9.541,9.541e-05,9.541e-05,-0.108,0,USDT,FINISHED
2025-02-23 15:25:06,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.541,9.541,9.541e-05,9.541e-05,0.0,0,USDT,FINISHED
2025-02-23 16:02:06,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.453,9.453,9.453e-05,9.453e-05,-0.088,0,USDT,FINISHED
2025-02-23 16:02:07,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.452,9.452,9.452e-05,9.452e-05,0.0,0,USDT,FINISHED
2025-02-23 17:39:04,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.338,9.338,9.338e-05,9.338e-05,0.114,0,USDT,FINISHED
2025-02-23 17:39:05,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.338,9.338,9.338e-05,9.338e-05,0.0,0,USDT,FINISHED
2025-02-23 17:48:09,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.387,9.387,9.387e-05,9.387e-05,0.049,0,USDT,FINISHED
2025-02-23 17:48:10,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.387,9.387,9.387e-05,9.387e-05,0.0,0,USDT,FINISHED
2025-02-23 17:59:13,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.329,9.329,9.329e-05,9.329e-05,0.058,0,USDT,FINISHED
2025-02-23 17:59:14,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.329,9.329,9.329e-05,9.329e-05,0.0,0,USDT,FINISHED
2025-02-23 18:09:07,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.353,9.353,9.353e-05,9.353e-05,0.024,0,USDT,FINISHED
2025-02-23 18:09:08,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.353,9.353,9.353e-05,9.353e-05,0.0,0,USDT,FINISHED
2025-02-23 18:51:03,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.357,9.357,9.357e-05,9.357e-05,-0.004,0,USDT,FINISHED
2025-02-23 18:51:04,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.357,9.357,9.357e-05,9.357e-05,0.0,0,USDT,FINISHED
